"","Gene","PostInput_Counts","Mouse1_Counts","Mouse2_Counts","Mouse3_Counts","Mouse4_Counts","Mouse5_Counts","PostInput_log2NormCounts","Mouse1_log2NormCounts","Mouse2_log2NormCounts","Mouse3_log2NormCounts","Mouse4_log2NormCounts","Mouse5_log2NormCounts","Mouse1_L2FC","Mouse2_L2FC","Mouse3_L2FC","Mouse4_L2FC","Mouse5_L2FC","Mouse1_Zadj","Mouse2_Zadj","Mouse3_Zadj","Mouse4_Zadj","Mouse5_Zadj","Avg_Zadj"
"2347","CNAG_02508",759,108,190,410,824,316,10.8608892303139,8.84926449010159,10.3729477652061,11.0609923499544,11.6761902453895,10.340461253773,-2.01162474021234,-0.487941465107783,0.200103119640442,0.815301015075574,-0.520427976540924,-0.134920334678432,-0.0767577723762108,0.610491058684116,0.931830070243367,-0.0340082356650738,0.259326957241553
"2348","CNAG_02509",1476,812,220,226,2334,701,11.8200332744209,11.7569983063936,10.584303506916,10.202240893839,13.1779933241501,11.4893398876765,-0.0630349680273348,-1.23572976750494,-1.6177923805819,1.35796004972914,-0.330693386744487,0.599708183389074,-0.622753709746821,-0.157554233866626,1.42272141437177,0.0926538617708843,0.266955103183656
"2349","CNAG_02511",1409,1286,228,260,1893,450,11.753031138322,12.4201836688982,10.6358008358209,10.4042695956554,12.8758994389879,10.8501303157444,0.66715253057613,-1.11723030250111,-1.34876154266668,1.12286830066584,-0.902900822577662,0.87499268280887,-0.536231593440278,-0.0438910070274051,1.21005655979166,-0.289337603616848,0.2431178077032
"2350","CNAG_02514",870,989,248,584,1237,1245,11.0577057673951,12.0414144974311,10.7570340065545,11.57113559878,12.2621723080169,12.3177799995444,0.983708730036083,-0.30067176084057,0.513429831384974,1.20446654062185,1.26007423214935,0.994336022804738,0.0599767785584848,0.742868913162746,1.28387062559099,1.15461079518231,0.847132627059853
"2351","CNAG_02515",493,2,2,17,2,5,10.2387954887366,3.25131245788398,3.90189683645696,6.48450212702493,3.16037234396749,4.42621083256464,-6.98748303085265,-6.33689865227967,-3.7542933617117,-7.07842314476914,-5.81258465617199,-2.010844890142,-4.34736063125108,-1.06020761569527,-6.20886162666864,-3.56692053026015,-3.43883905880343
"2352","CNAG_02519",565,56,90,67,440,74,10.4353065509126,7.904633653196,9.29615357254244,8.45105433740786,10.7714341224288,8.24976818186626,-2.53067289771663,-1.13915297837019,-1.98425221350477,0.33612757151622,-2.18553836904636,-0.33060420010562,-0.552238385633249,-0.312380377366576,0.498368023620202,-1.14559455739707,-0.368489899376462
"2353","CNAG_02521",1003,1669,391,1090,506,620,11.2628503166141,12.7962165751896,11.4135575707352,12.47120333283,10.9729603223542,11.3122592163919,1.53336625857546,0.150707254121048,1.20835301621584,-0.289889994259973,0.0494088997777364,1.20155978092944,0.389550145236397,1.03646801208149,-0.067929752124101,0.346400703096769,0.581209777843998
"2354","CNAG_02524",1666,1452,479,453,767,1716,11.9946834470173,12.5953043860657,11.7063174534298,11.2048153896196,11.5728052473467,12.7806062445919,0.600620939048442,-0.288365993587458,-0.789868057397687,-0.421878199670594,0.785922797574583,0.849909925428976,0.0689618066806004,0.192236707874592,-0.187326764659751,0.838079079642496,0.352372150993383
"2355","CNAG_02531",1008,72,525,73,637,502,11.2700214372518,8.26586519168115,11.8385713911419,8.57445083586129,11.3049686922202,11.0078117182601,-3.00415624557063,0.568549953890159,-2.69557060139049,0.0349472549684133,-0.262209718991732,-0.509109894392208,0.694637047241364,-0.61290630927718,0.225919209588098,0.13837185661293,-0.0126176180453989
"2356","CNAG_02535",2362,369,761,295,197,2532,12.4981998368765,10.61963973782,12.374028254735,10.5863466155346,9.61314396784813,13.3417680172715,-1.87856009905656,-0.12417158214156,-1.91185322134193,-2.88505586902839,0.843568180394964,-0.084754270207181,0.188847984762061,-0.281792422718309,-2.41552627802459,0.876561704784078,-0.343332656280788
"2357","CNAG_02537",998,477,308,464,647,779,11.2556433727642,10.9898005620881,11.0694618280402,11.239414654784,11.3274322186898,11.6414985255174,-0.265842810676144,-0.186181544724043,-0.0162287179802032,0.0717888459255835,0.385855152753173,0.523248567812575,0.143571550859572,0.519092708507735,0.259246247285609,0.57100386123498,0.403232587140094
"2358","CNAG_02538",864,359,173,121,1612,787,11.0477263789562,10.5800283070675,10.2378272882388,9.30198744633132,12.6441102281833,11.6562342425663,-0.46769807188873,-0.809899090717458,-1.7457389326249,1.59638384922707,0.608507863610116,0.447148080411139,-0.311834404392057,-0.211610557226633,1.63840045394117,0.719641278309007,0.456348970208524
"2359","CNAG_02543",1106,1447,609,275,901,1063,11.4038254186819,12.5903286601869,12.0526418615017,10.4851315220034,11.8050353382057,12.0898242361538,1.18650324150502,0.648816442819843,-0.918693896678512,0.401209919523877,0.685998817471971,1.07079061245682,0.753243442556886,0.137808893180934,0.557241753259489,0.771372313535562,0.658091402997939
"2360","CNAG_02562",1362,646,501,457,701,493,11.7041006537751,11.4271598526246,11.7710834421408,11.21749315488,11.4430377033163,10.9817247911627,-0.276940801150554,0.0669827883657064,-0.486607498895136,-0.261062950458777,-0.722375862612422,0.519064567459027,0.328418915964155,0.320361698747667,-0.0418527030469563,-0.168823626206236,0.191433770583531
"2361","CNAG_02568",719,39,17,17,35,56,10.7828242717871,7.38530294771764,6.90158415183331,6.48450212702493,7.12887668546766,7.84919239547285,-3.39752132406946,-3.88124011995378,-4.29832214476216,-3.65394758631944,-2.93363187631424,-0.657410582819339,-2.55436710899174,-1.29005512111179,-3.11106853289768,-1.6450031934841,-1.85158090786093
"2362","CNAG_02573",922,616,262,3064,544,572,11.1414189445018,11.3585815534956,10.8362161507434,13.9621277941103,11.0773794498044,11.196053756258,0.21716260899375,-0.305202793758379,2.82070884960847,-0.0640394946974041,0.0546348117561539,0.705344132890282,0.0566684551235158,1.71767455426308,0.13637543441558,0.349889392074948,0.59319039375348
"2363","CNAG_02575",178,0,0,1,3,0,8.77119644531315,0,0,2.63421862726133,3.69051838458772,0,-8.77119644531315,-8.77119644531315,-6.13697781805182,-5.08067806072542,-8.77119644531315,-2.68331416049689,-6.1247576580377,-2.06687140913226,-4.40169412938705,-5.54201624218821,-4.16373071984842
"2364","CNAG_02576",931,160,352,15,364,119,11.1554271876259,9.41528809228775,11.2620229875938,6.30607652765169,10.4980413692447,8.93333915825887,-1.74013909533818,0.106595799967868,-4.84935065997424,-0.65738581838122,-2.22208802936706,-0.0325688290832531,0.357342266774085,-1.52285995346772,-0.400367816441267,-1.16999420240517,-0.553689706924665
"2365","CNAG_02582",1057,699,304,264,1114,752,11.3384740928558,11.5408784185416,11.0506116340195,10.4262797719321,12.111108467465,11.5906240726705,0.202404325685768,-0.287862458836315,-0.912194320923669,0.772634374609156,0.252149979814696,0.699780183027399,0.069329461440066,0.140554908318478,0.893233671491111,0.481745610219208,0.456928766899252
"2366","CNAG_02583",851,396,190,144,385,465,11.0258646094138,10.721456831342,10.3729477652061,9.55268410565514,10.5789069499649,10.8974108188328,-0.30440777807188,-0.652916844207699,-1.4731805037587,-0.446957659448897,-0.128453790581082,0.508709373749433,-0.197214172223571,-0.0964569533973128,-0.210013735546441,0.227663990720704,0.0465377006605624
"2367","CNAG_02584",1044,63,41,153,82,348,11.3206273654239,8.07388953942679,8.16459249755581,9.64003394177228,8.35122537448391,10.4795216788208,-3.24673782599715,-3.15603486786813,-1.68059342365166,-2.96940199094003,-0.841105686603104,-0.60056441677707,-2.02486013471936,-0.184087137155678,-2.49182608787417,-0.248084706386695,-1.1098844965826
"2368","CNAG_02585",836,110,123,239,161,226,11.0002208346645,8.87567982581461,9.74619915985684,10.2828621278631,9.32242088164114,9.85730251818917,-2.12454100884986,-1.25402167480762,-0.7173587068014,-1.67779995302333,-1.1429183164753,-0.177490357511856,-0.636109504484462,0.222871288016618,-1.32343816841996,-0.449567318351595,-0.472746812150251
"2369","CNAG_02590",804,526,172,240,299,123,10.943941426649,11.1308080054578,10.2294707615786,10.2888810903046,10.2144652528913,8.98093992911434,0.18686657880877,-0.71447066507039,-0.65506033634445,-0.729476173757737,-1.9630014975347,0.693922371329272,-0.242157555281224,0.249191816428284,-0.465581015134374,-0.997034471791461,-0.152331770889901
"2370","CNAG_02592",825,612,462,1666,703,491,10.9811214027944,11.3491864464388,11.6542005355429,13.0831757511211,11.4471464741937,10.975863075089,0.368065043644364,0.673079132748516,2.10205434832669,0.46602507139932,-0.00525832770546408,0.762235138643562,0.770958790721964,1.41404917722003,0.615873776301978,0.309906220454149,0.774604620668336
"2371","CNAG_02594",517,341,52,4,738,519,10.3073166959741,10.5058659506897,8.50641622297398,4.44847484065904,11.5172180961393,11.0558359429127,0.198549254715568,-1.80090047300016,-5.8588418553151,1.20990140016518,0.748519246938585,0.698326801143583,-1.03541182185163,-1.94936134497132,1.28878701937788,0.813109398678205,-0.0369099895246562
"2372","CNAG_02596",827,872,371,1170,381,302,10.9846128867866,11.8598180323129,11.337836660438,12.5733663546295,10.5638494042597,10.2751368270022,0.875205145526325,0.353223773651399,1.58875346784293,-0.420763482526844,-0.709476059784308,0.953429604926934,0.537417123844577,1.19718394768979,-0.18631838746141,-0.160212038385205,0.468300050122938
"2373","CNAG_02597",572,3,9,13,41,40,10.4530580795665,3.78486759732881,5.99473264550913,6.10242799214519,7.35563641557713,7.36626600445796,-6.66819048223764,-4.45832543405732,-4.35063008742126,-3.09742166398932,-3.08679207510849,-1.89046993222768,-2.97572464561904,-1.31215477927004,-2.60763315154568,-1.74724913632353,-2.10664632899719
"2374","CNAG_02598",966,239,486,1407,506,766,11.2086462922753,9.99352821155968,11.727241892815,12.8394402808123,10.9729603223542,11.6172272532434,-1.21511808071559,0.518595600539721,1.63079398853708,-0.235685969921098,0.408580960968132,0.165366834662948,0.658162989147809,1.21494570792935,-0.0188965937950126,0.586175046086,0.52115079680622
"2375","CNAG_02601",931,841,340,163,466,294,11.1554271876259,11.8076100057312,11.2120030383266,9.73126331941718,10.854214502021,10.2364361127221,0.652182818105244,0.0565758507006926,-1.42416386820874,-0.301212685604977,-0.918991074903786,0.869349023047661,0.320820313970313,-0.0757478443279428,-0.0781723000567057,-0.300079056243316,0.147234027278002
"2376","CNAG_02602",947,1400,254,496,411,581,11.179999759221,12.5426984192289,10.7915026902456,11.3355914711992,10.6731272293428,11.2185672472403,1.36269866000792,-0.388497068975379,0.1555917119782,-0.506872529878157,0.0385674880193534,1.13721720518184,-0.00414867150032049,0.59168536984468,-0.264212946100588,0.33916324600496,0.359940840686114
"2377","CNAG_02604",807,1434,690,518,622,876,10.949311876247,12.5773108831674,12.2327561286112,11.3981797392401,11.2706036512333,11.8107560625162,1.62799900692044,1.28344425236419,0.448867862993049,0.321291774986335,0.861444186269145,1.23723682115088,1.21661550205935,0.71559203399386,0.484947507910148,0.888495282105063,0.908577429443859
"2378","CNAG_02605",779,14,43,0,67,9,10.8983927562943,5.92258344621644,8.23307137251293,0,8.06075127921327,5.2440708829264,-4.97580931007785,-2.66532138378136,-10.8983927562943,-2.83764147708102,-5.65432187336789,-1.25243339408298,-1.666566794391,-4.07852847564165,-2.37263504594746,-3.46126822912979,-2.56628638783858
"2379","CNAG_02606",823,3,6,6,8,12,10.9776214485158,3.78486759732881,5.4210383064677,5.01124181758802,5.03396989381729,5.64956003309243,-7.19275385118699,-5.5565831420481,-5.96637963092777,-5.94365155469851,-5.32806141542336,-2.08823306116561,-3.77761502666226,-1.99479513493372,-5.18234310296228,-3.24346485464754,-3.25729023607428
"2380","CNAG_02656",464,526,302,144,295,690,10.1514072680908,11.1308080054578,11.0410933642428,9.55268410565514,10.1950511874825,11.4665298051657,0.979400737366975,0.889686096151996,-0.598723162435695,0.0436439193917106,1.31512253707485,0.992711887075644,0.929113875049122,0.272993790310138,0.233786243979061,1.19135967565602,0.723993094413997
"2381","CNAG_02659",970,615,110,219,1380,659,11.2146053367504,11.3562385063853,9.58524288473678,10.1568881329374,12.4199646410314,11.4002358900881,0.141633169634858,-1.62936245201362,-1.05771720381298,1.20535930428098,0.185630553337713,0.676869139898568,-0.910163723876568,0.0790727355819958,1.28467822285673,0.437338894043463,0.313559053700839
"2382","CNAG_02660",669,240,478,603,303,712,10.6788999125879,9.99954610244132,11.703303318895,11.6173102916769,10.2336215321528,11.5117949319415,-0.679353810146555,1.0244034063071,0.938410379089071,-0.44527838043507,0.8328950193536,0.367352761993514,1.02747741430534,0.922419557877938,-0.208494653619076,0.869436567690091,0.595638329649561
"2383","CNAG_02661",1522,221,738,1465,496,1651,11.8642968522068,9.880679224842,12.3297610874411,12.8977108238001,10.9441775291115,12.72490488424,-1.98361762736476,0.46546423523437,1.03341397159339,-0.920119323095296,0.860608032033255,-0.12436150690449,0.619369242962317,0.962557762735933,-0.638037504109869,0.887937086314768,0.341493016199732
"2384","CNAG_02662",2199,77,54,12,1139,238,12.3950569605526,8.36242234381528,8.56071706482507,5.98869947826119,12.1431198239439,9.93186289545971,-4.03263461673736,-3.83433989572757,-6.40635748229145,-0.251937136608783,-2.46319406509292,-0.896851610201114,-2.52012301636928,-2.18068201210852,-0.0335974585176741,-1.33095060061528,-1.39244093956237
"2385","CNAG_02663",863,788,628,1758,470,995,11.0460564156798,11.7137269041266,12.0969539179251,13.1607137209548,10.8665386711832,11.9944736882115,0.667670488446792,1.05089750224523,2.11465730527498,-0.179517744496588,0.948417272531699,0.875187955630465,1.0468220185204,1.41937381868329,0.0319133880079207,0.946556353300952,0.863970706828605
"2386","CNAG_02664",94,10,45,0,18,13,7.85299960476433,5.44663930119174,8.29844659490062,0,6.1792211787798,5.76282478188305,-2.40636030357259,0.445446990136297,-7.85299960476433,-1.67377842598453,-2.09017482288128,-0.283737703053879,0.604753696736381,-2.79187592948992,-1.31980028037708,-1.08193222366467,-0.974518487969834
"2387","CNAG_02665",816,267,303,361,233,1152,10.9653043075184,10.1532089154487,11.0458603487886,10.8774589329651,9.854993637745,12.2057977869217,-0.812095392069647,0.0805560412702473,-0.0878453745532646,-1.11031066977338,1.24049347940333,0.317308492539739,0.338329395867393,0.488835283951464,-0.810085290749964,1.14153917121091,0.295185410563909
"2388","CNAG_02666",819,263,396,1156,794,1199,10.9705959640076,10.1314512418879,11.4318827158033,12.5560020893702,11.6227015720616,12.2634767575262,-0.839144722119693,0.461286751795615,1.58540612536261,0.652105608053921,1.29288079351855,0.307110753881231,0.61631906287969,1.1957697241361,0.784202909185255,1.1765116403426,0.815982818084976
"2389","CNAG_02667",882,126,282,82,144,243,11.0774598137467,9.07120997093098,10.9422885338675,8.74176285067193,9.16169501169122,9.9618272441131,-2.00624984281574,-0.135171279879255,-2.33569696307478,-1.91576480205549,-1.11563256963361,-0.132893970296563,0.180816580342075,-0.460862776638651,-1.53870203972229,-0.43135203178322,-0.476598847619729
"2390","CNAG_02670",249,1,1,1,13,2,9.2545230957089,2.39538033351289,2.99531885771662,2.63421862726133,5.71737285138049,3.20158345575477,-6.85914276219602,-6.25920423799228,-6.62030446844758,-3.53715024432842,-6.05293963995414,-1.96245993876976,-4.29063223041716,-2.27107278294906,-3.00541323087696,-3.72737554485552,-3.05139074557369
"2391","CNAG_02681",1068,337,323,1707,619,221,11.3534046249561,10.4888545795057,11.1380344654987,13.1182464158033,11.2636313105028,9.82506130386672,-0.864550045450384,-0.21537015945742,1.76484179084718,-0.0897733144532804,-1.52834332108938,0.297532814339588,0.122259549841622,1.27157975731693,0.113096527103948,-0.706867474011458,0.219520234918126
"2392","CNAG_02688",1346,7113,1563,1734,2152,1779,11.6870575003757,14.8875355388259,13.4122382117946,13.1408847295868,13.0608800062886,12.8326159413937,3.20047803845015,1.72518071141884,1.4538272292111,1.37382250591288,1.14555844101798,1.83006962624641,1.5391483783549,1.14017876647334,1.43707065015329,1.07816289862428,1.40492606397044
"2393","CNAG_02689",523,495,26,564,242,670,10.3239502997592,11.0432140230451,7.51037801482795,11.5208792060262,9.90961279260393,11.4241097568608,0.71926372328595,-2.81357228493122,1.19692890626699,-0.414337507155238,1.10015945710168,0.894638874542812,-1.77481185449675,1.03164142338774,-0.180505426677448,1.04785566508047,0.203763736367365
"2394","CNAG_02690",1018,625,334,812,1121,372,11.2842576211329,11.3794994807475,11.1863273198392,12.0465138152627,12.1201434765432,10.5756718008818,0.095241859614605,-0.0979303012936423,0.762256194129876,0.835885855410371,-0.708585820251066,0.659379373803177,0.208007996610916,0.847995922138438,0.950451191970508,-0.159617736594363,0.501243349585735
"2395","CNAG_02706",584,57,328,534,482,487,10.4829901540191,7.93006311616224,11.1601863567738,11.4420513669601,10.902891822953,10.9640677064231,-2.55292703785689,0.677196202754626,0.959061212941004,0.419901668933921,0.481077552404022,-0.33899412713155,0.773964860073411,0.931144358464817,0.574150378023961,0.634571969061823,0.514967487698492
"2396","CNAG_02715",1502,6,68,29,283,219,11.8452184587957,4.73156054448258,8.89250557653034,7.24833786417313,10.1351904710162,9.81196032920793,-7.11365791431315,-2.95271288226539,-4.59688059462261,-1.71002798777951,-2.03325812958781,-2.05841347998941,-1.87640504688054,-1.41619351132097,-1.35259176633283,-1.04393605354406,-1.54950797161356
